ID,group,agent,choice1,choice0,miss,out1,out0,RT,choiceP,trialno
144,1,1,2,1,0,2,1,1068.833333,66.66666667,15
144,1,1,2,1,0,2,1,959.7666667,66.66666667,16
144,1,2,0,3,0,0,3,1209.633333,0,1
144,1,2,2,1,0,1,2,948.7333333,66.66666667,2
144,1,2,3,0,0,2,1,1391.733333,100,3
144,1,2,2,1,0,1,2,864.5333333,66.66666667,4
144,1,2,1,2,0,1,2,1047.133333,33.33333333,5
144,1,2,1,2,0,1,2,857.5,33.33333333,6
144,1,2,2,1,0,3,0,586.8333333,66.66666667,7
144,1,2,1,2,0,1,2,844.7,33.33333333,8
144,1,2,2,1,0,0,3,771.5666667,66.66666667,9
144,1,2,3,0,0,2,1,743.2333333,100,10
144,1,2,2,1,0,2,1,1032.333333,66.66666667,11
144,1,2,2,1,0,2,1,809.1,66.66666667,12
144,1,2,2,1,0,2,1,719.7333333,66.66666667,13
144,1,2,3,0,0,2,1,954.7666667,100,14
144,1,2,2,1,0,2,1,641.1333333,66.66666667,15
144,1,2,2,1,0,2,1,1190,66.66666667,16
144,1,3,1,2,0,1,2,1970.666667,33.33333333,1
144,1,3,1,2,0,0,3,1628.533333,33.33333333,2
144,1,3,2,1,0,1,2,947.8,66.66666667,3
144,1,3,3,0,0,2,1,955.5,100,4
144,1,3,3,0,0,3,0,1008.8,100,5
144,1,3,1,2,0,3,0,1185.9,33.33333333,6
144,1,3,2,1,0,3,0,919.6666667,66.66666667,7
144,1,3,2,1,0,2,1,719.0333333,66.66666667,8
144,1,3,1,2,0,3,0,683.8,33.33333333,9
144,1,3,2,1,0,3,0,881.5,66.66666667,10
144,1,3,2,1,0,2,1,740.1666667,66.66666667,11
144,1,3,2,1,0,2,1,813.3333333,66.66666667,12
144,1,3,3,0,0,1,2,768.7,100,13
144,1,3,2,1,0,1,2,863.1666667,66.66666667,14
144,1,3,2,1,0,2,1,922.1666667,66.66666667,15
144,1,3,2,1,0,2,1,811.9666667,66.66666667,16
145,1,1,1,1,1,1,1,1096.9,50,1
145,1,1,1,0,2,0,1,489.2,100,2
145,1,1,0,1,2,0,1,793.7,0,3
145,1,1,1,0,2,1,0,1011.1,100,4
145,1,1,1,1,1,1,1,1195.45,50,5
145,1,1,1,0,2,0,1,400.3,100,6
145,1,1,0,1,2,0,1,718.9,0,7
145,1,1,0,1,2,0,1,546.8,0,8
145,1,1,0,1,2,1,0,877.9,0,9
145,1,1,0,1,2,0,1,608.4,0,10
145,1,1,0,0,3,0,0,,,11
145,1,1,1,0,2,1,0,1040.4,100,12
145,1,1,2,0,1,0,2,1340.6,100,13
145,1,1,1,1,1,1,1,1100.55,50,14
145,1,1,1,0,2,1,0,877.1,100,15
145,1,1,1,0,2,1,0,834.8,100,16
145,1,2,1,1,1,1,1,1348.65,50,1
145,1,2,0,2,1,0,2,2232.15,0,2
145,1,2,2,0,1,1,1,1651.15,100,3
145,1,2,0,2,1,1,1,1289.45,0,4
145,1,2,2,0,1,2,0,1224.45,100,5
145,1,2,1,1,1,0,2,760.6,50,6
145,1,2,1,1,1,2,0,1668.4,50,7
145,1,2,0,1,2,0,1,2220,0,8
145,1,2,1,1,1,2,0,1103.05,50,9
145,1,2,1,0,2,0,1,1850.1,100,10
145,1,2,0,1,2,0,1,1398.8,0,11
145,1,2,2,0,1,2,0,1256,100,12
145,1,2,2,0,1,0,2,1926.05,100,13
145,1,2,0,2,1,1,1,1106.3,0,14
145,1,2,0,2,1,0,2,1603.1,0,15
145,1,2,1,1,1,1,1,1407.05,50,16
145,1,3,1,1,1,1,1,828.2,50,1
145,1,3,2,1,0,3,0,1300.5,66.66666667,2
145,1,3,2,0,1,1,1,420.4,100,3
145,1,3,0,2,1,0,2,1152.85,0,4
145,1,3,0,2,1,0,2,796.25,0,5
145,1,3,2,0,1,1,1,2246.5,100,6
145,1,3,1,0,2,1,0,2354.6,100,7
145,1,3,0,1,2,0,1,700.2,0,8
145,1,3,1,0,2,1,0,1467.8,100,9
145,1,3,2,0,1,1,1,974.9,100,10
145,1,3,2,0,1,2,0,663.85,100,11
145,1,3,1,0,2,1,0,884.9,100,12
145,1,3,0,0,3,0,0,,,13
145,1,3,1,0,2,1,0,1490.4,100,14
145,1,3,1,1,1,1,1,755.6,50,15
145,1,3,0,1,2,0,1,830.4,0,16
146,1,1,2,1,0,2,1,1727.766667,66.66666667,1
146,1,1,3,0,0,2,1,1537.1,100,2
146,1,1,3,0,0,2,1,1218.766667,100,3
146,1,1,3,0,0,2,1,604.5666667,100,4
146,1,1,2,0,1,2,0,678.7,100,5
146,1,1,3,0,0,1,2,1313.066667,100,6
146,1,1,3,0,0,2,1,733.6666667,100,7
146,1,1,3,0,0,3,0,1228.5,100,8
146,1,1,3,0,0,1,2,1159.133333,100,9
146,1,1,3,0,0,2,1,944.1333333,100,10
146,1,1,3,0,0,3,0,1070,100,11
146,1,1,3,0,0,3,0,704.3,100,12
146,1,1,3,0,0,1,2,597.6666667,100,13
146,1,1,2,0,1,2,0,747.2,100,14
146,1,1,3,0,0,3,0,1112.966667,100,15
146,1,1,3,0,0,3,0,1241.633333,100,16
146,1,2,1,2,0,1,2,2417.166667,33.33333333,1
146,1,2,2,1,0,1,2,932.5,66.66666667,2
146,1,2,2,1,0,1,2,1087.733333,66.66666667,3
146,1,2,3,0,0,2,1,1648.933333,100,4
146,1,2,2,1,0,2,1,1066.266667,66.66666667,5
146,1,2,3,0,0,1,2,908.1333333,100,6
146,1,2,2,1,0,1,2,962,66.66666667,7
146,1,2,2,1,0,2,1,1340.633333,66.66666667,8
146,1,2,3,0,0,1,2,1115,100,9
146,1,2,3,0,0,2,1,864.6333333,100,10
146,1,2,2,1,0,2,1,1249.033333,66.66666667,11
146,1,2,2,0,1,2,0,1232.65,100,12
146,1,2,3,0,0,1,2,1224.333333,100,13
146,1,2,3,0,0,2,1,882.6333333,100,14
146,1,2,3,0,0,3,0,1677.766667,100,15
146,1,2,3,0,0,3,0,1260.566667,100,16
146,1,3,1,2,0,1,2,1912.1,33.33333333,1
146,1,3,2,1,0,1,2,787.6,66.66666667,2
146,1,3,3,0,0,2,1,1106.766667,100,3
146,1,3,3,0,0,2,1,666.5333333,100,4
146,1,3,3,0,0,3,0,729.3333333,100,5
146,1,3,3,0,0,1,2,1521.066667,100,6
146,1,3,3,0,0,2,1,1056.566667,100,7
146,1,3,3,0,0,3,0,1624.466667,100,8
146,1,3,3,0,0,1,2,1044.5,100,9
146,1,3,3,0,0,2,1,1090,100,10
146,1,3,3,0,0,3,0,1003.933333,100,11
146,1,3,3,0,0,3,0,1061.433333,100,12
146,1,3,2,0,1,0,2,810.1,100,13
146,1,3,2,0,1,1,1,896.85,100,14
146,1,3,3,0,0,3,0,999.2666667,100,15
146,1,3,2,0,1,2,0,601.1,100,16
147,1,1,2,1,0,2,1,1224.933333,66.66666667,1
147,1,1,2,1,0,1,2,1065.633333,66.66666667,2
147,1,1,2,1,0,3,0,688.7666667,66.66666667,3
147,1,1,3,0,0,2,1,569.1666667,100,4
147,1,1,3,0,0,3,0,640.1666667,100,5
147,1,1,3,0,0,1,2,720.4,100,6
147,1,1,3,0,0,2,1,530.0333333,100,7
147,1,1,3,0,0,3,0,474.2,100,8
147,1,1,3,0,0,1,2,535.9,100,9
147,1,1,3,0,0,2,1,655.9,100,10
147,1,1,3,0,0,3,0,600.5666667,100,11
147,1,1,3,0,0,3,0,669.7333333,100,12
147,1,1,3,0,0,1,2,531.8,100,13
147,1,1,2,1,0,1,2,885.0666667,66.66666667,14
147,1,1,3,0,0,3,0,715.8666667,100,15
147,1,1,3,0,0,3,0,579.9333333,100,16
147,1,2,2,1,0,2,1,1212.7,66.66666667,1
147,1,2,3,0,0,2,1,868.5,100,2
147,1,2,2,1,0,3,0,564.9666667,66.66666667,3
147,1,2,2,1,0,1,2,571.4,66.66666667,4
147,1,2,3,0,0,3,0,890.4333333,100,5
147,1,2,3,0,0,1,2,876.8,100,6
147,1,2,3,0,0,2,1,655.5,100,7
147,1,2,3,0,0,3,0,786.4,100,8
147,1,2,3,0,0,1,2,676.3,100,9
147,1,2,3,0,0,2,1,761,100,10
147,1,2,3,0,0,3,0,585.4,100,11
147,1,2,3,0,0,3,0,884.2,100,12
147,1,2,3,0,0,1,2,689.3,100,13
147,1,2,3,0,0,2,1,659.8666667,100,14
147,1,2,3,0,0,3,0,784.7,100,15
147,1,2,3,0,0,3,0,733.4666667,100,16
147,1,3,1,2,0,1,2,983.6,33.33333333,1
147,1,3,2,1,0,1,2,808.4333333,66.66666667,2
147,1,3,2,1,0,1,2,757.5666667,66.66666667,3
147,1,3,3,0,0,2,1,731,100,4
147,1,3,3,0,0,3,0,774.5,100,5
147,1,3,3,0,0,1,2,796.8666667,100,6
147,1,3,3,0,0,2,1,619.7,100,7
147,1,3,3,0,0,3,0,743.7333333,100,8
147,1,3,3,0,0,1,2,779.8666667,100,9
147,1,3,3,0,0,2,1,750.9333333,100,10
147,1,3,2,1,0,2,1,936.6,66.66666667,11
147,1,3,3,0,0,3,0,755.0333333,100,12
147,1,3,3,0,0,1,2,948.3333333,100,13
147,1,3,3,0,0,2,1,653.4666667,100,14
147,1,3,3,0,0,3,0,714.1333333,100,15
147,1,3,3,0,0,3,0,743.8666667,100,16
148,1,1,1,2,0,1,2,1224.266667,33.33333333,1
148,1,1,3,0,0,2,1,566.2666667,100,2
148,1,1,3,0,0,2,1,523.8333333,100,3
148,1,1,3,0,0,2,1,549.8,100,4
148,1,1,3,0,0,3,0,504.8333333,100,5
148,1,1,3,0,0,1,2,617.7666667,100,6
148,1,1,3,0,0,2,1,591.2,100,7
148,1,1,3,0,0,3,0,593.1666667,100,8
148,1,1,3,0,0,1,2,524.2,100,9
148,1,1,2,1,0,1,2,541.5,66.66666667,10
148,1,1,3,0,0,3,0,526.2333333,100,11
148,1,1,3,0,0,3,0,506.5333333,100,12
148,1,1,3,0,0,1,2,672.9,100,13
148,1,1,3,0,0,2,1,491.6333333,100,14
148,1,1,3,0,0,3,0,499.6,100,15
148,1,1,3,0,0,3,0,705.9666667,100,16
148,1,2,0,3,0,0,3,1226.266667,0,1
148,1,2,3,0,0,2,1,793.6666667,100,2
148,1,2,3,0,0,2,1,495.1,100,3
148,1,2,3,0,0,2,1,666.3333333,100,4
148,1,2,2,1,0,2,1,681.4666667,66.66666667,5
148,1,2,3,0,0,1,2,497.6,100,6
148,1,2,3,0,0,2,1,516.0666667,100,7
148,1,2,3,0,0,3,0,490.4,100,8
148,1,2,3,0,0,1,2,558.2666667,100,9
148,1,2,3,0,0,2,1,655.4666667,100,10
148,1,2,3,0,0,3,0,441.1,100,11
148,1,2,3,0,0,3,0,547.6666667,100,12
148,1,2,3,0,0,1,2,478.8,100,13
148,1,2,3,0,0,2,1,471.7333333,100,14
148,1,2,3,0,0,3,0,449.8,100,15
148,1,2,3,0,0,3,0,563.1666667,100,16
148,1,3,2,1,0,2,1,917.0666667,66.66666667,1
148,1,3,2,1,0,1,2,536.1666667,66.66666667,2
148,1,3,3,0,0,2,1,411.1,100,3
148,1,3,3,0,0,2,1,698.2666667,100,4
148,1,3,3,0,0,3,0,720.6333333,100,5
148,1,3,3,0,0,1,2,452.7,100,6
148,1,3,3,0,0,2,1,404.1666667,100,7
148,1,3,3,0,0,3,0,567.2666667,100,8
148,1,3,3,0,0,1,2,738.0666667,100,9
148,1,3,3,0,0,2,1,484.9,100,10
148,1,3,3,0,0,3,0,577.8666667,100,11
148,1,3,3,0,0,3,0,377.2333333,100,12
148,1,3,3,0,0,1,2,681.2666667,100,13
148,1,3,3,0,0,2,1,446.9,100,14
148,1,3,3,0,0,3,0,447.4666667,100,15
148,1,3,3,0,0,3,0,621.8333333,100,16
149,1,1,2,1,0,2,1,1510.933333,66.66666667,1
149,1,1,3,0,0,2,1,704.2333333,100,2
149,1,1,2,1,0,1,2,618.3333333,66.66666667,3
149,1,1,2,1,0,1,2,744.9666667,66.66666667,4
149,1,1,2,1,0,2,1,531.5333333,66.66666667,5
149,1,1,3,0,0,1,2,594.5333333,100,6
149,1,1,3,0,0,2,1,622.9333333,100,7
149,1,1,3,0,0,3,0,601.2,100,8
149,1,1,3,0,0,1,2,845.6666667,100,9
149,1,1,3,0,0,2,1,597.2,100,10
149,1,1,3,0,0,3,0,588.1,100,11
149,1,1,3,0,0,3,0,622.9666667,100,12
149,1,1,3,0,0,1,2,594.7,100,13
149,1,1,3,0,0,2,1,635.0666667,100,14
149,1,1,3,0,0,3,0,617.8,100,15
149,1,1,3,0,0,3,0,625.3,100,16
149,1,2,1,2,0,1,2,1004.633333,33.33333333,1
149,1,2,2,1,0,1,2,697.4333333,66.66666667,2
149,1,2,3,0,0,2,1,834.1333333,100,3
149,1,2,3,0,0,2,1,632.0333333,100,4
149,1,2,3,0,0,3,0,819.6,100,5
149,1,2,2,1,0,2,1,698.7,66.66666667,6
149,1,2,3,0,0,2,1,582.6,100,7
149,1,2,2,1,0,2,1,531.8666667,66.66666667,8
149,1,2,3,0,0,1,2,486.1666667,100,9
149,1,2,1,2,0,2,1,514.1333333,33.33333333,10
149,1,2,3,0,0,3,0,646.4333333,100,11
149,1,2,2,1,0,2,1,697.4666667,66.66666667,12
149,1,2,3,0,0,1,2,608.5,100,13
149,1,2,2,1,0,1,2,570.6666667,66.66666667,14
149,1,2,3,0,0,3,0,519.3333333,100,15
149,1,2,2,1,0,2,1,1010.4,66.66666667,16
149,1,3,0,3,0,0,3,977.5333333,0,1
149,1,3,2,1,0,1,2,834.2333333,66.66666667,2
149,1,3,2,1,0,1,2,957.8666667,66.66666667,3
149,1,3,3,0,0,2,1,1028.633333,100,4
149,1,3,3,0,0,3,0,676.4,100,5
149,1,3,3,0,0,1,2,680.2666667,100,6
149,1,3,3,0,0,2,1,733.2666667,100,7
149,1,3,3,0,0,3,0,603.7666667,100,8
149,1,3,3,0,0,1,2,666,100,9
149,1,3,3,0,0,2,1,623.8333333,100,10
149,1,3,3,0,0,3,0,582.3666667,100,11
149,1,3,3,0,0,3,0,484.3,100,12
149,1,3,3,0,0,1,2,480.9333333,100,13
149,1,3,3,0,0,2,1,547.6333333,100,14
149,1,3,3,0,0,3,0,480.4333333,100,15
149,1,3,3,0,0,3,0,618.6,100,16
150,1,1,1,2,0,1,2,1458.6,33.33333333,1
150,1,1,3,0,0,2,1,630.3333333,100,2
150,1,1,3,0,0,2,1,987.2666667,100,3
150,1,1,2,1,0,3,0,828.6666667,66.66666667,4
150,1,1,3,0,0,3,0,864.0666667,100,5
150,1,1,3,0,0,1,2,719.9666667,100,6
150,1,1,2,1,0,3,0,959.8666667,66.66666667,7
150,1,1,3,0,0,3,0,1044.866667,100,8
150,1,1,3,0,0,1,2,740.0666667,100,9
150,1,1,3,0,0,2,1,1067.566667,100,10
150,1,1,3,0,0,3,0,596.1333333,100,11
150,1,1,1,2,0,1,2,669.0666667,33.33333333,12
150,1,1,3,0,0,1,2,1509.6,100,13
150,1,1,3,0,0,2,1,689.8666667,100,14
150,1,1,3,0,0,3,0,596.8666667,100,15
150,1,1,2,1,0,2,1,612.9333333,66.66666667,16
150,1,2,1,2,0,1,2,945,33.33333333,1
150,1,2,3,0,0,2,1,603.0333333,100,2
150,1,2,2,1,0,1,2,844.7,66.66666667,3
150,1,2,2,1,0,3,0,1049.833333,66.66666667,4
150,1,2,3,0,0,3,0,861,100,5
150,1,2,3,0,0,1,2,889.0666667,100,6
150,1,2,2,1,0,3,0,598.7666667,66.66666667,7
150,1,2,3,0,0,3,0,1040.033333,100,8
150,1,2,1,2,0,3,0,670.8666667,33.33333333,9
150,1,2,3,0,0,2,1,983.3666667,100,10
150,1,2,3,0,0,3,0,1238.233333,100,11
150,1,2,3,0,0,3,0,1096.6,100,12
150,1,2,0,3,0,2,1,559.8666667,0,13
150,1,2,1,2,0,2,1,962.3,33.33333333,14
150,1,2,3,0,0,3,0,633.7666667,100,15
150,1,2,3,0,0,3,0,1463.866667,100,16
150,1,3,1,2,0,1,2,1240.366667,33.33333333,1
150,1,3,3,0,0,2,1,811.0666667,100,2
150,1,3,3,0,0,2,1,1080.066667,100,3
150,1,3,2,1,0,3,0,536.6333333,66.66666667,4
150,1,3,3,0,0,3,0,904.3,100,5
150,1,3,2,1,0,0,3,915.2,66.66666667,6
150,1,3,3,0,0,2,1,1134.2,100,7
150,1,3,3,0,0,3,0,800.1,100,8
150,1,3,2,1,0,2,1,857.6,66.66666667,9
150,1,3,3,0,0,2,1,783.6666667,100,10
150,1,3,3,0,0,3,0,1112.7,100,11
150,1,3,2,1,0,2,1,576.6666667,66.66666667,12
150,1,3,1,2,0,3,0,674.3,33.33333333,13
150,1,3,3,0,0,2,1,957.3666667,100,14
150,1,3,3,0,0,3,0,574.1,100,15
150,1,3,0,3,0,0,3,1306.733333,0,16
151,1,1,1,2,0,1,2,1241.966667,33.33333333,1
151,1,1,2,1,0,1,2,955.7333333,66.66666667,2
151,1,1,2,1,0,1,2,1019.033333,66.66666667,3
151,1,1,2,1,0,1,2,2263.5,66.66666667,4
151,1,1,1,2,0,1,2,1550.533333,33.33333333,5
151,1,1,3,0,0,1,2,1119.5,100,6
151,1,1,2,1,0,1,2,1854.533333,66.66666667,7
151,1,1,2,0,1,2,0,686,100,8
151,1,1,2,1,0,2,1,761.6666667,66.66666667,9
151,1,1,2,1,0,3,0,1200.6,66.66666667,10
151,1,1,2,1,0,2,1,755.4666667,66.66666667,11
151,1,1,2,1,0,2,1,1126.6,66.66666667,12
151,1,1,2,1,0,2,1,960.1333333,66.66666667,13
151,1,1,2,1,0,3,0,1208.766667,66.66666667,14
151,1,1,2,1,0,2,1,990.1666667,66.66666667,15
151,1,1,1,2,0,1,2,883.9,33.33333333,16
151,1,2,1,2,0,1,2,1172.633333,33.33333333,1
151,1,2,2,1,0,1,2,964.1,66.66666667,2
151,1,2,1,2,0,0,3,820.2666667,33.33333333,3
151,1,2,3,0,0,2,1,906.3666667,100,4
151,1,2,3,0,0,3,0,838,100,5
151,1,2,2,1,0,2,1,753.6,66.66666667,6
151,1,2,1,2,0,0,3,670.4666667,33.33333333,7
151,1,2,1,2,0,1,2,757.8,33.33333333,8
151,1,2,1,2,0,1,2,847.7666667,33.33333333,9
151,1,2,0,3,0,1,2,726.2333333,0,10
151,1,2,2,1,0,2,1,660.7666667,66.66666667,11
151,1,2,2,1,0,2,1,826.4666667,66.66666667,12
151,1,2,2,1,0,2,1,621.5333333,66.66666667,13
151,1,2,3,0,0,2,1,671.1666667,100,14
151,1,2,2,1,0,2,1,685.4,66.66666667,15
151,1,2,2,1,0,2,1,760.3333333,66.66666667,16
151,1,3,1,2,0,1,2,1111.466667,33.33333333,1
151,1,3,2,1,0,1,2,832.8333333,66.66666667,2
151,1,3,1,2,0,2,1,894.6666667,33.33333333,3
151,1,3,2,1,0,1,2,1059.566667,66.66666667,4
151,1,3,2,1,0,2,1,999.1,66.66666667,5
151,1,3,1,2,0,1,2,845.4,33.33333333,6
151,1,3,2,1,0,1,2,823.7666667,66.66666667,7
151,1,3,1,2,0,1,2,757.2,33.33333333,8
151,1,3,1,2,0,1,2,758.9333333,33.33333333,9
151,1,3,1,2,0,2,1,777,33.33333333,10
151,1,3,2,1,0,2,1,686.8,66.66666667,11
151,1,3,1,2,0,1,2,928,33.33333333,12
151,1,3,2,1,0,2,1,861.4,66.66666667,13
151,1,3,1,2,0,0,3,810.2,33.33333333,14
151,1,3,2,0,1,2,0,967.5,100,15
151,1,3,1,2,0,1,2,767.9333333,33.33333333,16
152,1,1,2,1,0,2,1,1205.4,66.66666667,1
152,1,1,3,0,0,2,1,535.5333333,100,2
152,1,1,1,0,2,1,0,1349.1,100,3
152,1,1,3,0,0,2,1,707.0333333,100,4
152,1,1,2,1,0,2,1,710.1333333,66.66666667,5
152,1,1,3,0,0,1,2,814.7666667,100,6
152,1,1,2,1,0,1,2,1922.533333,66.66666667,7
152,1,1,1,2,0,1,2,1034.533333,33.33333333,8
152,1,1,3,0,0,1,2,770.2,100,9
152,1,1,2,1,0,1,2,552.4,66.66666667,10
152,1,1,3,0,0,3,0,947.1333333,100,11
152,1,1,3,0,0,3,0,859.3,100,12
152,1,1,2,1,0,2,1,839.8,66.66666667,13
152,1,1,2,1,0,1,2,863,66.66666667,14
152,1,1,2,1,0,2,1,465.9666667,66.66666667,15
152,1,1,2,1,0,2,1,1338,66.66666667,16
152,1,2,2,1,0,2,1,1482.7,66.66666667,1
152,1,2,3,0,0,2,1,457.4666667,100,2
152,1,2,2,1,0,1,2,714.1333333,66.66666667,3
152,1,2,2,1,0,1,2,1662.633333,66.66666667,4
152,1,2,2,1,0,2,1,1514.166667,66.66666667,5
152,1,2,2,1,0,0,3,983.5333333,66.66666667,6
152,1,2,2,0,1,1,1,1083.9,100,7
152,1,2,2,1,0,2,1,578.8333333,66.66666667,8
152,1,2,2,1,0,2,1,1059.5,66.66666667,9
152,1,2,0,2,1,1,1,1153.95,0,10
152,1,2,2,1,0,2,1,795.3333333,66.66666667,11
152,1,2,2,1,0,2,1,585,66.66666667,12
152,1,2,1,2,0,1,2,622.7666667,33.33333333,13
152,1,2,3,0,0,2,1,692.6666667,100,14
152,1,2,3,0,0,3,0,538.6,100,15
152,1,2,2,1,0,2,1,928.1,66.66666667,16
152,1,3,2,1,0,2,1,1275.4,66.66666667,1
152,1,3,3,0,0,2,1,574.4666667,100,2
152,1,3,2,1,0,1,2,865.6666667,66.66666667,3
152,1,3,3,0,0,2,1,755.3,100,4
152,1,3,1,2,0,1,2,866.5333333,33.33333333,5
152,1,3,3,0,0,1,2,1543.933333,100,6
152,1,3,3,0,0,2,1,1268.5,100,7
152,1,3,2,1,0,2,1,1118.633333,66.66666667,8
152,1,3,3,0,0,1,2,821.3333333,100,9
152,1,3,2,1,0,1,2,1857.633333,66.66666667,10
152,1,3,3,0,0,3,0,525.7666667,100,11
152,1,3,2,1,0,2,1,772,66.66666667,12
152,1,3,3,0,0,1,2,1356.2,100,13
152,1,3,3,0,0,2,1,947.1,100,14
152,1,3,3,0,0,3,0,770,100,15
152,1,3,3,0,0,3,0,921.3666667,100,16
153,1,1,2,1,0,2,1,961.2,66.66666667,1
153,1,1,2,1,0,3,0,897.1,66.66666667,2
153,1,1,2,1,0,1,2,727.9333333,66.66666667,3
153,1,1,3,0,0,2,1,739.5,100,4
153,1,1,3,0,0,3,0,562.4333333,100,5
153,1,1,3,0,0,1,2,685.2333333,100,6
153,1,1,3,0,0,2,1,513.0333333,100,7
153,1,1,2,1,0,2,1,697.7333333,66.66666667,8
153,1,1,3,0,0,1,2,461.5666667,100,9
153,1,1,2,1,0,1,2,986.8666667,66.66666667,10
153,1,1,2,1,0,2,1,791.1333333,66.66666667,11
153,1,1,3,0,0,3,0,806.9666667,100,12
153,1,1,3,0,0,1,2,798.5333333,100,13
153,1,1,3,0,0,2,1,810.3666667,100,14
153,1,1,2,1,0,2,1,422.5666667,66.66666667,15
153,1,1,3,0,0,3,0,511.3666667,100,16
153,1,2,1,2,0,1,2,1406,33.33333333,1
153,1,2,3,0,0,2,1,649.8666667,100,2
153,1,2,3,0,0,2,1,541.3666667,100,3
153,1,2,2,0,1,1,1,538.3,100,4
153,1,2,3,0,0,3,0,600.4333333,100,5
153,1,2,3,0,0,1,2,598.2666667,100,6
153,1,2,3,0,0,2,1,539.2333333,100,7
153,1,2,3,0,0,3,0,486.4,100,8
153,1,2,3,0,0,1,2,1049.866667,100,9
153,1,2,2,1,0,1,2,536.6333333,66.66666667,10
153,1,2,3,0,0,3,0,480.9333333,100,11
153,1,2,2,1,0,2,1,1063.433333,66.66666667,12
153,1,2,1,1,1,2,0,1097.65,50,13
153,1,2,1,2,0,0,3,905.3666667,33.33333333,14
153,1,2,1,2,0,1,2,813.1,33.33333333,15
153,1,2,2,1,0,2,1,1020.1,66.66666667,16
153,1,3,1,1,1,1,1,835.3,50,1
153,1,3,2,1,0,1,2,940.3666667,66.66666667,2
153,1,3,3,0,0,2,1,711.6666667,100,3
153,1,3,3,0,0,2,1,615.6,100,4
153,1,3,3,0,0,3,0,547.9,100,5
153,1,3,3,0,0,1,2,763.1333333,100,6
153,1,3,2,1,0,1,2,1104.033333,66.66666667,7
153,1,3,2,1,0,2,1,718.1666667,66.66666667,8
153,1,3,3,0,0,1,2,957.7,100,9
153,1,3,1,2,0,0,3,537.2333333,33.33333333,10
153,1,3,2,1,0,2,1,423.3666667,66.66666667,11
153,1,3,3,0,0,3,0,663.2666667,100,12
153,1,3,2,1,0,0,3,860.8666667,66.66666667,13
153,1,3,3,0,0,2,1,1021.066667,100,14
153,1,3,2,1,0,2,1,607.7333333,66.66666667,15
153,1,3,3,0,0,3,0,461.2,100,16
154,1,1,2,1,0,2,1,807.0666667,66.66666667,1
154,1,1,3,0,0,2,1,625.2,100,2
154,1,1,2,1,0,1,2,1083.766667,66.66666667,3
154,1,1,3,0,0,2,1,708.3333333,100,4
154,1,1,3,0,0,3,0,526.8666667,100,5
154,1,1,3,0,0,1,2,937.3,100,6
154,1,1,2,1,0,1,2,655.4,66.66666667,7
154,1,1,3,0,0,3,0,747.1333333,100,8
154,1,1,3,0,0,1,2,737.2,100,9
154,1,1,3,0,0,2,1,516.6666667,100,10
154,1,1,3,0,0,3,0,695.0333333,100,11
154,1,1,3,0,0,3,0,624.5333333,100,12
154,1,1,3,0,0,1,2,604.8,100,13
154,1,1,3,0,0,2,1,610.8,100,14
154,1,1,3,0,0,3,0,408.0666667,100,15
154,1,1,3,0,0,3,0,725.4333333,100,16
154,1,2,2,1,0,2,1,1096.2,66.66666667,1
154,1,2,3,0,0,2,1,701,100,2
154,1,2,1,2,0,0,3,1238.366667,33.33333333,3
154,1,2,3,0,0,2,1,854.8333333,100,4
154,1,2,3,0,0,3,0,736.9,100,5
154,1,2,3,0,0,1,2,710.7666667,100,6
154,1,2,1,2,0,0,3,741.3,33.33333333,7
154,1,2,3,0,0,3,0,736.7666667,100,8
154,1,2,3,0,0,1,2,635.5,100,9
154,1,2,3,0,0,2,1,915.6666667,100,10
154,1,2,2,1,0,2,1,730.7,66.66666667,11
154,1,2,2,1,0,2,1,437.8,66.66666667,12
154,1,2,3,0,0,1,2,539.6,100,13
154,1,2,3,0,0,2,1,665.2666667,100,14
154,1,2,3,0,0,3,0,559.9666667,100,15
154,1,2,3,0,0,3,0,576.7666667,100,16
154,1,3,3,0,0,3,0,1198.7,100,1
154,1,3,3,0,0,2,1,512.8333333,100,2
154,1,3,2,1,0,1,2,538.3666667,66.66666667,3
154,1,3,2,1,0,1,2,1092.366667,66.66666667,4
154,1,3,2,1,0,2,1,1109.233333,66.66666667,5
154,1,3,3,0,0,1,2,668.0666667,100,6
154,1,3,1,2,0,0,3,493.9333333,33.33333333,7
154,1,3,3,0,0,3,0,1131.166667,100,8
154,1,3,3,0,0,1,2,932.9666667,100,9
154,1,3,2,1,0,1,2,740,66.66666667,10
154,1,3,1,2,0,1,2,619.8,33.33333333,11
154,1,3,2,1,0,2,1,703.3,66.66666667,12
154,1,3,3,0,0,1,2,552.4666667,100,13
154,1,3,3,0,0,2,1,615.0333333,100,14
154,1,3,3,0,0,3,0,596.4333333,100,15
154,1,3,2,1,0,2,1,786.4333333,66.66666667,16
155,1,1,2,1,0,2,1,950.4,66.66666667,1
155,1,1,2,1,0,1,2,839.1333333,66.66666667,2
155,1,1,3,0,0,2,1,606.7333333,100,3
155,1,1,3,0,0,2,1,621.2,100,4
155,1,1,3,0,0,3,0,562.6,100,5
155,1,1,3,0,0,1,2,649.2333333,100,6
155,1,1,3,0,0,2,1,565.5333333,100,7
155,1,1,3,0,0,3,0,587.6666667,100,8
155,1,1,3,0,0,1,2,875.3666667,100,9
155,1,1,3,0,0,2,1,614.9666667,100,10
